yyyy,mm,day,HH,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir
2019,5,24,6,4,40.99,8.399999999999999,-999,1.2382265892998556,-0.5761824165054773,0.5694972495739256,0.027252398147992615,186.92168841988337
2019,5,24,6,5,40.99,8.399999999999999,-999,1.2382265892998556,-0.5407743329365956,0.5694972495739256,0.02695282980193835,184.18911413496252
2019,5,24,6,6,40.99,8.399999999999999,-999,1.2382265892998556,-0.466133068779611,0.5694972495739256,0.02665326145588408,181.45653985004165
2019,5,24,6,7,40.99,8.399999999999999,-999,1.2382265892998556,-0.6204642760592851,0.5694972495739256,0.026353693109829806,178.7239655651208
2019,5,24,6,8,40.99,8.399999999999999,-999,1.2382265892998556,-0.6179759309029282,0.5694972495739256,0.02605412476377554,175.99139128019993
2019,5,24,6,9,40.99,8.399999999999999,-999,1.2382265892998556,-0.7306153694685543,0.5694972495739256,0.02575455641772127,173.2588169952791
2019,5,24,6,10,40.99,8.399999999999999,-999,1.2382265892998556,-0.70505732507413,0.5694972495739256,0.025454988071667,170.52624271035825
2019,5,24,6,11,40.99,8.399999999999999,-999,1.2382265892998556,-0.6426114642170755,0.5694972495739256,0.02515541972561273,167.79366842543737
2019,5,24,6,12,40.99,8.399999999999999,-999,1.2382265892998556,-0.71041734609553,0.5694972495739256,0.024855851379558463,165.06109414051653
2019,5,24,6,13,40.99,8.399999999999999,-999,1.2382265892998556,-0.5973403543852728,0.5694972495739256,0.02455628303350419,162.32851985559566
2019,5,24,6,14,40.99,8.399999999999999,-999,1.2382265892998556,-0.5128346868100708,0.5694972495739256,0.024256714687449922,159.59594557067481
2019,5,24,6,15,40.99,8.399999999999999,-999,1.2382265892998556,-0.46752980739669453,0.5694972495739256,0.024186934712426625,157.08669074742986
2019,5,24,6,16,40.99,8.399999999999999,-999,1.2382265892998556,-0.7479224305184897,0.5694972495739256,0.028483133786991903,158.8205056960267
2019,5,24,6,17,40.99,8.399999999999999,-999,1.2382265892998556,-1.183372039555319,0.5694972495739256,0.03277933286155719,160.55432064462352
2019,5,24,6,18,40.99,8.399999999999999,-999,1.2382265892998556,-1.4658749523375054,0.5694972495739256,0.037075531936122466,162.28813559322035
2019,5,24,6,19,40.99,8.399999999999999,-999,1.2382265892998556,-1.4055099336542265,0.5694972495739256,0.041371731010687744,164.02195054181718
2019,5,24,6,20,40.99,8.399999999999999,-999,1.2382265892998556,-1.9041845305882599,0.5694972495739256,0.04566793008525302,165.755765490414
2019,5,24,6,21,40.99,8.399999999999999,-999,1.2382265892998556,-2.15369765787464,0.5694972495739256,0.04996412915981831,167.48958043901084
2019,5,24,6,22,40.99,8.399999999999999,-999,1.2382265892998556,-2.731570783268534,0.5694972495739256,0.054260328234383585,169.22339538760767
2019,5,24,6,23,40.99,8.399999999999999,-999,1.2382265892998556,-2.6903874545072886,0.5694972495739256,0.05855652730894886,170.9572103362045
2019,5,24,6,24,40.99,8.399999999999999,-999,1.2382265892998556,-3.807624964688596,0.5694972495739256,0.06285272638351415,172.69102528480133
2019,5,24,6,25,40.99,8.399999999999999,-999,1.2382265892998556,-5.504805418589069,0.5694972495739256,0.06714892545807942,174.42484023339816
2019,5,24,6,26,40.99,8.399999999999999,-999,1.2382265892998556,-5.011131653844621,0.5694972495739256,0.0714451245326447,176.158655181995
2019,5,24,6,27,40.99,8.399999999999999,-999,1.2382265892998556,-6.873562314552784,0.5694972495739256,0.07574132360720999,177.89247013059185
2019,5,24,6,28,40.99,8.399999999999999,-999,1.2382265892998556,-8.305368320780799,0.5694972495739256,0.08003752268177527,179.62628507918868
2019,5,24,6,29,40.99,8.399999999999999,-999,1.2382265892998556,-8.14277799947869,0.5694972495739256,0.08433372175634055,181.3601000277855
2019,5,24,6,30,40.99,8.399999999999999,-999,1.2382265892998556,-8.180651928480476,0.5694972495739256,0.08862992083090585,183.09391497638234
2019,5,24,6,31,40.99,8.399999999999999,-999,1.2382265892998556,-10.03026455720671,0.5694972495739256,0.09292611990547112,184.82772992497917
2019,5,24,6,32,40.99,8.399999999999999,-999,1.2382265892998556,-13.554474381671682,0.5694972495739256,0.09722231898003639,186.561544873576
2019,5,24,6,33,40.99,8.399999999999999,-999,1.2382265892998556,-13.190315139712244,0.5694972495739256,0.10151851805460164,188.29535982217283
2019,5,24,6,34,40.99,8.399999999999999,-999,1.2382265892998556,-10.450387397562666,0.5694972495739256,0.10581471712916694,190.02917477076966
2019,5,24,6,35,40.99,8.399999999999999,-999,1.2382265892998556,-15.40595257841049,0.5694972495739256,0.11011091620373221,191.7629897193665
2019,5,24,6,36,40.99,8.399999999999999,-999,1.2382265892998556,-12.115550987179107,0.5694972495739256,0.1144071152782975,193.49680466796332
2019,5,24,6,37,40.99,8.399999999999999,-999,1.2382265892998556,-12.226336865132764,0.5694972495739256,0.11870331435286278,195.23061961656015
2019,5,24,6,38,40.99,8.399999999999999,-999,1.2382265892998556,-16.507127332049357,0.5694972495739256,0.12299951342742807,196.96443456515698
2019,5,24,6,39,40.99,8.399999999999999,-999,1.2382265892998556,-17.455782743513126,0.5694972495739256,0.12729571250199337,198.6982495137538
2019,5,24,6,40,40.99,8.399999999999999,-999,1.2382265892998556,-16.733984851745728,0.5694972495739256,0.13159191157655864,200.43206446235064
2019,5,24,6,41,40.99,8.399999999999999,-999,1.2382265892998556,-18.721678965771535,0.5694972495739256,0.1358881106511239,202.16587941094747
2019,5,24,6,42,40.99,8.399999999999999,-999,1.2382265892998556,-23.276397551749497,0.5694972495739256,0.1401843097256892,203.89969435954433
2019,5,24,6,43,40.99,8.399999999999999,-999,1.2382265892998556,-24.701673769467934,0.5694972495739256,0.14448050880025445,205.63350930814116
2019,5,24,6,44,40.99,8.399999999999999,-999,1.2382265892998556,-25.1007550211221,0.5694972495739256,0.14877670787481972,207.367324256738
2019,5,24,6,45,40.99,8.399999999999999,-999,1.2382265892998556,-26.40809497682169,0.5694972495739256,0.15307290694938502,209.10113920533482
2019,5,24,6,46,40.99,8.399999999999999,-999,1.2382265892998556,-29.041667413515302,0.5694972495739256,0.15736910602395032,210.83495415393165
2019,5,24,6,47,40.99,8.399999999999999,-999,1.2382265892998556,-28.56674717263233,0.5694972495739256,0.1616653050985156,212.56876910252848
2019,5,24,6,48,40.99,8.399999999999999,-999,1.2382265892998556,-24.719320658978926,0.5694972495739256,0.16596150417308086,214.3025840511253
2019,5,24,6,49,40.99,8.399999999999999,-999,1.2382265892998556,-26.694995356406935,0.5694972495739256,0.1702577032476462,216.03639899972214
2019,5,24,6,50,40.99,8.399999999999999,-999,1.2382265892998556,-28.62269958726093,0.5694972495739256,0.17455390232221146,217.77021394831897
2019,5,24,6,51,40.99,8.399999999999999,-999,1.2382265892998556,-32.44503157649274,0.5694972495739256,0.17885010139677668,219.5040288969158
2019,5,24,6,52,40.99,8.399999999999999,-999,1.2382265892998556,-31.696078286218277,0.5694972495739256,0.18314630047134198,221.23784384551266
2019,5,24,6,53,40.99,8.399999999999999,-999,1.2382265892998556,-38.47864790430017,0.5694972495739256,0.18744249954590728,222.9716587941095
2019,5,24,6,54,40.99,8.399999999999999,-999,1.2382265892998556,-35.235770439051684,0.5694972495739256,0.19173869862047255,224.70547374270632
2019,5,24,6,55,40.99,8.399999999999999,-999,1.2382265892998556,-38.71036134642655,0.5694972495739256,0.19603489769503782,226.43928869130315
2019,5,24,6,56,40.99,8.399999999999999,-999,1.2382265892998556,-38.58510797953527,0.5694972495739256,0.2003310967696031,228.17310363989998
2019,5,24,6,57,40.99,8.399999999999999,-999,1.2382265892998556,-32.788795044426244,0.5694972495739256,0.20462729584416842,229.9069185884968
2019,5,24,6,58,40.99,8.399999999999999,-999,1.2382265892998556,-37.40957312852412,0.5694972495739256,0.2089234949187337,231.64073353709364
2019,5,24,6,59,40.99,8.399999999999999,-999,1.2382265892998556,-44.74151076855302,0.5694972495739256,0.21321969399329893,233.37454848569047
2019,5,24,7,0,40.99,8.399999999999999,-999,1.2382265892998556,-44.38023515453731,0.5694972495739256,0.21751589306786426,235.1083634342873
2019,5,24,7,1,40.99,8.399999999999999,-999,1.2382265892998556,-44.54808202263831,0.5694972495739256,0.22181209214242953,236.84217838288413
2019,5,24,7,2,40.99,8.399999999999999,-999,1.2382265892998556,-42.37953549285573,0.5694972495739256,0.22610829121699477,238.57599333148096
2019,5,24,7,3,40.99,8.399999999999999,-999,1.2382265892998556,-45.93953695310803,0.5694972495739256,0.23040449029156002,240.3098082800778
2019,5,24,7,4,40.99,8.399999999999999,-999,1.2382265892998556,-38.89033331508825,0.5694972495739256,0.23470068936612534,242.04362322867462
2019,5,24,7,5,40.99,8.399999999999999,-999,1.2382265892998556,-43.90520173703845,0.5694972495739256,0.2389968884406906,243.77743817727145
2019,5,24,7,6,40.99,8.399999999999999,-999,1.2382265892998556,-40.31988476468866,0.5694972495739256,0.2432930875152559,245.51125312586828
2019,5,24,7,7,40.99,8.399999999999999,-999,1.2382265892998556,-44.06772816986665,0.5694972495739256,0.24758928658982118,247.2450680744651
2019,5,24,7,8,40.99,8.399999999999999,-999,1.2382265892998556,-51.478931507850874,0.5694972495739256,0.2518854856643865,248.97888302306194
2019,5,24,7,9,40.99,8.399999999999999,-999,1.2382265892998556,-60.11679668723332,0.5694972495739256,0.25618168473895175,250.7126979716588
2019,5,24,7,10,40.99,8.399999999999999,-999,1.2382265892998556,-53.33468193879827,0.5694972495739256,0.26047788381351705,252.44651292025563
2019,5,24,7,11,40.99,8.399999999999999,-999,1.2382265892998556,-49.452096162237034,0.5694972495739256,0.2647740828880823,254.18032786885246
2019,5,24,7,12,40.99,8.399999999999999,-999,1.2382265892998556,-48.70278522131057,0.5694972495739256,0.2690702819626476,255.9141428174493
2019,5,24,7,13,40.99,8.399999999999999,-999,1.2382265892998556,-55.10343400273713,0.5694972495739256,0.2733664810372129,257.64795776604615
2019,5,24,7,14,40.99,8.399999999999999,-999,1.2382265892998556,-63.80451485262985,0.5694972495739256,0.27766268011177814,259.3817727146429
2019,5,24,7,15,40.99,8.399999999999999,-999,1.2382265892998556,-70.9241252338965,0.5694972495739256,0.2816258404983926,260.9955543206446
2019,5,24,7,16,40.99,8.399999999999999,-999,1.2382265892998556,-66.14070496771116,0.5694972495739256,0.28092645925369597,260.92886913031396
2019,5,24,7,17,40.99,8.399999999999999,-999,1.2382265892998556,-76.85258190554136,0.5694972495739256,0.2802270780089993,260.8621839399833
2019,5,24,7,18,40.99,8.399999999999999,-999,1.2382265892998556,-71.80847768067405,0.5694972495739256,0.27952769676430267,260.79549874965267
2019,5,24,7,19,40.99,8.399999999999999,-999,1.2382265892998556,-71.71851967850844,0.5694972495739256,0.27882831551960596,260.728813559322
2019,5,24,7,20,40.99,8.399999999999999,-999,1.2382265892998556,-67.05280956826488,0.5694972495739256,0.2781289342749092,260.6621283689914
2019,5,24,7,21,40.99,8.399999999999999,-999,1.2382265892998556,-48.00059795208448,0.5694972495739256,0.2774295530302126,260.59544317866073
2019,5,24,7,22,40.99,8.399999999999999,-999,1.2382265892998556,-62.64664369206237,0.5694972495739256,0.27673017178551595,260.5287579883301
2019,5,24,7,23,40.99,8.399999999999999,-999,1.2382265892998556,-60.83406589851465,0.5694972495739256,0.2760307905408193,260.46207279799944
2019,5,24,7,24,40.99,8.399999999999999,-999,1.2382265892998556,-48.33108969747812,0.5694972495739256,0.27533140929612254,260.3953876076688
2019,5,24,7,25,40.99,8.399999999999999,-999,1.2382265892998556,-64.9745445125805,0.5694972495739256,0.2746320280514259,260.32870241733815
2019,5,24,7,26,40.99,8.399999999999999,-999,1.2382265892998556,-44.76516029602708,0.5694972495739256,0.27393264680672924,260.2620172270075
2019,5,24,7,27,40.99,8.399999999999999,-999,1.2382265892998556,-59.3307855082756,0.5694972495739256,0.27323326556203253,260.19533203667686
2019,5,24,7,28,40.99,8.399999999999999,-999,1.2382265892998556,-59.980192742342986,0.5694972495739256,0.2725338843173359,260.1286468463462
2019,5,24,7,29,40.99,8.399999999999999,-999,1.2382265892998556,-64.14466547660847,0.5694972495739256,0.27183450307263923,260.06196165601557
2019,5,24,7,30,40.99,8.399999999999999,-999,1.2382265892998556,-50.53567440567241,0.5694972495739256,0.2711351218279426,259.9952764656849
2019,5,24,7,31,40.99,8.399999999999999,-999,1.2382265892998556,-55.09948861353878,0.5694972495739256,0.2704357405832459,259.9285912753543
2019,5,24,7,32,40.99,8.399999999999999,-999,1.2382265892998556,-52.114526705130544,0.5694972495739256,0.2697363593385491,259.86190608502363
2019,5,24,7,33,40.99,8.399999999999999,-999,1.2382265892998556,-49.17477059737712,0.5694972495739256,0.2690369780938525,259.795220894693
2019,5,24,7,34,40.99,8.399999999999999,-999,1.2382265892998556,-44.513948136626745,0.5694972495739256,0.2683375968491558,259.72853570436234
2019,5,24,7,35,40.99,8.399999999999999,-999,1.2382265892998556,-48.73358335364915,0.5694972495739256,0.2676382156044592,259.6618505140317
2019,5,24,7,36,40.99,8.399999999999999,-999,1.2382265892998556,-50.98179129551447,0.5694972495739256,0.26693883435976246,259.59516532370105
2019,5,24,7,37,40.99,8.399999999999999,-999,1.2382265892998556,-52.360318379981045,0.5694972495739256,0.2662394531150658,259.5284801333704
2019,5,24,7,38,40.99,8.399999999999999,-999,1.2382265892998556,-47.694925850730556,0.5694972495739256,0.26554007187036915,259.4617949430397
2019,5,24,7,39,40.99,8.399999999999999,-999,1.2382265892998556,-57.36751215357218,0.5694972495739256,0.2648406906256725,259.39510975270906
2019,5,24,7,40,40.99,8.399999999999999,-999,1.2382265892998556,-41.686304282836595,0.5694972495739256,0.2641413093809758,259.3284245623784
2019,5,24,7,41,40.99,8.399999999999999,-999,1.2382265892998556,-42.35659544321462,0.5694972495739256,0.26344192813627915,259.26173937204777
2019,5,24,7,42,40.99,8.399999999999999,-999,1.2382265892998556,-51.80270315145428,0.5694972495739256,0.2627425468915825,259.1950541817171
2019,5,24,7,43,40.99,8.399999999999999,-999,1.2382265892998556,-42.208141367832226,0.5694972495739256,0.2620431656468858,259.1283689913865
2019,5,24,7,44,40.99,8.399999999999999,-999,1.2382265892998556,-37.39895980824546,0.5694972495739256,0.2613437844021891,259.06168380105584
2019,5,24,7,45,40.99,8.399999999999999,-999,1.2382265892998556,-46.55123977351996,0.5694972495739256,0.26064440315749243,258.9949986107252
2019,5,24,7,46,40.99,8.399999999999999,-999,1.2382265892998556,-42.489531584398996,0.5694972495739256,0.2599450219127958,258.92831342039455
2019,5,24,7,47,40.99,8.399999999999999,-999,1.2382265892998556,-42.44110190439111,0.5694972495739256,0.25924564066809913,258.8616282300639
2019,5,24,7,48,40.99,8.399999999999999,-999,1.2382265892998556,-41.84821615645145,0.5694972495739256,0.25854625942340237,258.79494303973325
2019,5,24,7,49,40.99,8.399999999999999,-999,1.2382265892998556,-41.015540584259476,0.5694972495739256,0.2578468781787057,258.7282578494026
2019,5,24,7,50,40.99,8.399999999999999,-999,1.2382265892998556,-47.465161762458706,0.5694972495739256,0.25714749693400907,258.66157265907196
2019,5,24,7,51,40.99,8.399999999999999,-999,1.2382265892998556,-38.719837952531286,0.5694972495739256,0.2564481156893124,258.5948874687413
2019,5,24,7,52,40.99,8.399999999999999,-999,1.2382265892998556,-42.715345906534644,0.5694972495739256,0.2557487344446157,258.5282022784107
2019,5,24,7,53,40.99,8.399999999999999,-999,1.2382265892998556,-43.49308939390422,0.5694972495739256,0.25504935319991906,258.46151708808003
2019,5,24,7,54,40.99,8.399999999999999,-999,1.2382265892998556,-38.159602122143966,0.5694972495739256,0.2543499719552224,258.3948318977494
2019,5,24,7,55,40.99,8.399999999999999,-999,1.2382265892998556,-42.40123769708729,0.5694972495739256,0.2536505907105257,258.32814670741874
2019,5,24,7,56,40.99,8.399999999999999,-999,1.2382265892998556,-43.110489751091876,0.5694972495739256,0.252951209465829,258.2614615170881
2019,5,24,7,57,40.99,8.399999999999999,-999,1.2382265892998556,-41.84265772393567,0.5694972495739256,0.25225182822113235,258.19477632675745
2019,5,24,7,58,40.99,8.399999999999999,-999,1.2382265892998556,-37.58632942857197,0.5694972495739256,0.2515524469764357,258.1280911364268
2019,5,24,7,59,40.99,8.399999999999999,-999,1.2382265892998556,-37.704266795752396,0.5694972495739256,0.25085306573173904,258.06140594609616
2019,5,24,8,0,40.99,8.399999999999999,-999,1.2382265892998556,-39.90813742054672,0.5694972495739256,0.25015368448704234,257.9947207557655
2019,5,24,8,1,40.99,8.399999999999999,-999,1.2382265892998556,-34.577389547791924,0.5694972495739256,0.24945430324234563,257.92803556543487
2019,5,24,8,2,40.99,8.399999999999999,-999,1.2382265892998556,-39.625085156415444,0.5694972495739256,0.24875492199764898,257.8613503751042
2019,5,24,8,3,40.99,8.399999999999999,-999,1.2382265892998556,-31.3543311076358,0.5694972495739256,0.24805554075295233,257.7946651847735
2019,5,24,8,4,40.99,8.399999999999999,-999,1.2382265892998556,-34.524208706441314,0.5694972495739256,0.24735615950825562,257.7279799944429
2019,5,24,8,5,40.99,8.399999999999999,-999,1.2382265892998556,-36.4288021851516,0.5694972495739256,0.24665677826355897,257.66129480411223
2019,5,24,8,6,40.99,8.399999999999999,-999,1.2382265892998556,-35.36685734686253,0.5694972495739256,0.24595739701886232,257.5946096137816
2019,5,24,8,7,40.99,8.399999999999999,-999,1.2382265892998556,-33.933908131423195,0.5694972495739256,0.24525801577416564,257.52792442345094
2019,5,24,8,8,40.99,8.399999999999999,-999,1.2382265892998556,-33.1438129745666,0.5694972495739256,0.2445586345294689,257.4612392331203
2019,5,24,8,9,40.99,8.399999999999999,-999,1.2382265892998556,-35.70695403123103,0.5694972495739256,0.2438592532847723,257.39455404278965
2019,5,24,8,10,40.99,8.399999999999999,-999,1.2382265892998556,-28.156548400873405,0.5694972495739256,0.24315987204007558,257.327868852459
2019,5,24,8,11,40.99,8.399999999999999,-999,1.2382265892998556,-33.39953418410601,0.5694972495739256,0.24246049079537896,257.26118366212836
2019,5,24,8,12,40.99,8.399999999999999,-999,1.2382265892998556,-29.284291337789426,0.5694972495739256,0.24176110955068222,257.1944984717977
2019,5,24,8,13,40.99,8.399999999999999,-999,1.2382265892998556,-33.10724780155923,0.5694972495739256,0.24106172830598555,257.12781328146707
2019,5,24,8,14,40.99,8.399999999999999,-999,1.2382265892998556,-30.775041441181727,0.5694972495739256,0.2403623470612889,257.0611280911364
2019,5,24,8,15,40.99,8.399999999999999,-999,1.2382265892998556,-34.88323440048205,0.5694972495739256,0.23959642744279433,257.0263815606776
2019,5,24,8,16,40.99,8.399999999999999,-999,1.2382265892998556,-29.44515415518489,0.5694972495739256,0.23809858571252301,257.3429602888087
2019,5,24,8,17,40.99,8.399999999999999,-999,1.2382265892998556,-26.43077272774332,0.5694972495739256,0.23660074398225162,257.65953901693973
2019,5,24,8,18,40.99,8.399999999999999,-999,1.2382265892998556,-33.25328451484017,0.5694972495739256,0.23510290225198024,257.97611774507084
2019,5,24,8,19,40.99,8.399999999999999,-999,1.2382265892998556,-25.762974313716658,0.5694972495739256,0.23360506052170896,258.2926964732019
2019,5,24,8,20,40.99,8.399999999999999,-999,1.2382265892998556,-27.09635550638518,0.5694972495739256,0.2321072187914376,258.60927520133293
2019,5,24,8,21,40.99,8.399999999999999,-999,1.2382265892998556,-26.600152109061916,0.5694972495739256,0.23060937706116627,258.92585392946404
2019,5,24,8,22,40.99,8.399999999999999,-999,1.2382265892998556,-30.093525707222646,0.5694972495739256,0.22911153533089487,259.2424326575951
2019,5,24,8,23,40.99,8.399999999999999,-999,1.2382265892998556,-28.219233657136915,0.5694972495739256,0.2276136936006235,259.5590113857262
2019,5,24,8,24,40.99,8.399999999999999,-999,1.2382265892998556,-25.723892516572594,0.5694972495739256,0.22611585187035219,259.87559011385724
2019,5,24,8,25,40.99,8.399999999999999,-999,1.2382265892998556,-27.795906409640715,0.5694972495739256,0.22461801014008081,260.19216884198835
2019,5,24,8,26,40.99,8.399999999999999,-999,1.2382265892998556,-22.908923421172112,0.5694972495739256,0.22312016840980953,260.5087475701194
2019,5,24,8,27,40.99,8.399999999999999,-999,1.2382265892998556,-21.799349604613134,0.5694972495739256,0.22162232667953813,260.8253262982505
2019,5,24,8,28,40.99,8.399999999999999,-999,1.2382265892998556,-25.776019109729056,0.5694972495739256,0.22012448494926676,261.14190502638155
2019,5,24,8,29,40.99,8.399999999999999,-999,1.2382265892998556,-26.588271549846393,0.5694972495739256,0.21862664321899544,261.45848375451266
2019,5,24,8,30,40.99,8.399999999999999,-999,1.2382265892998556,-21.889490709161954,0.5694972495739256,0.21712880148872407,261.7750624826437
2019,5,24,8,31,40.99,8.399999999999999,-999,1.2382265892998556,-25.494917700793703,0.5694972495739256,0.21563095975845273,262.0916412107748
2019,5,24,8,32,40.99,8.399999999999999,-999,1.2382265892998556,-16.962304452290557,0.5694972495739256,0.21413311802818139,262.40821993890586
2019,5,24,8,33,40.99,8.399999999999999,-999,1.2382265892998556,-22.965031151620487,0.5694972495739256,0.21263527629791004,262.7247986670369
2019,5,24,8,34,40.99,8.399999999999999,-999,1.2382265892998556,-22.513173714585506,0.5694972495739256,0.2111374345676387,263.041377395168
2019,5,24,8,35,40.99,8.399999999999999,-999,1.2382265892998556,-23.064681103179375,0.5694972495739256,0.20963959283736736,263.35795612329906
2019,5,24,8,36,40.99,8.399999999999999,-999,1.2382265892998556,-19.65895349761316,0.5694972495739256,0.20814175110709598,263.67453485143017
2019,5,24,8,37,40.99,8.399999999999999,-999,1.2382265892998556,-23.605343284725755,0.5694972495739256,0.2066439093768246,263.9911135795612
2019,5,24,8,38,40.99,8.399999999999999,-999,1.2382265892998556,-22.59031933749542,0.5694972495739256,0.2051460676465533,264.3076923076923
2019,5,24,8,39,40.99,8.399999999999999,-999,1.2382265892998556,-17.92151994545767,0.5694972495739256,0.20364822591628196,264.62427103582337
2019,5,24,8,40,40.99,8.399999999999999,-999,1.2382265892998556,-19.202142246018997,0.5694972495739256,0.20215038418601058,264.9408497639545
2019,5,24,8,41,40.99,8.399999999999999,-999,1.2382265892998556,-18.37867690343552,0.5694972495739256,0.20065254245573924,265.2574284920855
2019,5,24,8,42,40.99,8.399999999999999,-999,1.2382265892998556,-18.393201760035893,0.5694972495739256,0.19915470072546787,265.57400722021663
2019,5,24,8,43,40.99,8.399999999999999,-999,1.2382265892998556,-19.691500666333624,0.5694972495739256,0.19765685899519653,265.8905859483477
