path_height,norm_position,path_weight
88.415,0.28569,1.5840823392959666
88.618,0.28774,1.5940398470923898
99.098,0.28979,1.603940440981522
100.28,0.29185,1.6138309756260283
97.73,0.2939,1.62361441240089
101.58,0.29595,1.6333379007522577
97.47399999999999,0.298,1.6430004407508638
100.26,0.30006,1.6526477163869553
103.19,0.30211,1.662185071338805
102.56,0.30416,1.671658504965282
102.18,0.30622,1.6811127734927096
101.91,0.30827,1.6904551112600215
103.21,0.31032,1.699730605020439
102.25,0.31237,1.7089382938813695
104.13,0.31443000000000004,1.7181216330924023
103.74,0.31648000000000004,1.7271905115711248
105.04,0.31853000000000004,1.7361887348801772
103.31,0.32058000000000003,1.7451153672344197
101.33,0.32264,1.7540124909650658
102.2,0.32469000000000003,1.7627927999909516
99.05799999999999,0.32674000000000003,1.7714987462278742
