-0.12335,0.00037546
0.77643,0.0024281
5.5062,0.0044807
28.893,0.0065333
-1.6611,0.0085859
14.311,0.010639
17.551,0.012691
24.555,0.014744
20.71,0.016796
26.314,0.018849
26.733,0.020902
24.373,0.022954
23.94,0.025007
24.317,0.027059
24.122,0.029112
24.477,0.031165
25.728,0.033217
27.898,0.03527
24.62,0.037323
24.995,0.039375
27.099,0.041428
30.624,0.04348
31.176,0.045533
21.576,0.047586
21.494,0.049638
28.65,0.051691
25.853,0.053744
27.105,0.055796
23.52,0.057849
31.62,0.059901
30.506,0.061954
24.079,0.064007
26.556,0.066059
25.509,0.068112
24.071,0.070164
25.934,0.072217
19.003,0.07427
17.87,0.076322
23.56,0.078375
21.311,0.080428
20.2,0.08248
22.062,0.084533
19.988,0.086585
25.111,0.088638
30.867,0.090691
30.414,0.092743
17.554,0.094796
30.836,0.096848
30.621,0.098901
27.891,0.10095
24.591,0.10301
23.61,0.10506
30.766,0.10711
27.754,0.10916
31.737,0.11122
20.827,0.11327
28.268,0.11532
33.369,0.11737
31.25,0.11943
33.792,0.12148
15.334,0.12353
8.9053,0.12559
8.845,0.12764
16.483,0.12969
12.505,0.13174
9.1635,0.1338
9.3412,0.13585
14.201,0.1379
17.749,0.13995
12.897,0.14201
10.67,0.14406
17.018,0.14611
21.811,0.14816
17.33,0.15022
19.918,0.15227
12.855,0.15432
12.159,0.15637
11.833,0.15843
14.485,0.16048
20.833,0.16253
26.763,0.16458
32.303,0.16664
29.856,0.16869
13.388,0.17074
45.001,0.1728
47.17,0.17485
48.333,0.1769
46.915,0.17895
50.596,0.18101
49.615,0.18306
46.489,0.18511
48.877,0.18716
48.903,0.18922
55.559,0.19127
56.152,0.19332
57.204,0.19537
57.691,0.19743
59.292,0.19948
46.74,0.20153
51.578,0.20358
65.689,0.20564
68.036,0.20769
71.144,0.20974
67.999,0.2118
66.581,0.21385
60.503,0.2159
80.959,0.21795
67.729,0.22001
59.028,0.22206
49.431,0.22411
53.85,0.22616
50.072,0.22822
54.428,0.23027
53.295,0.23232
53.297,0.23437
64.042,0.23643
56.412,0.23848
70.721,0.24053
56.091,0.24258
58.327,0.24464
64.608,0.24669
65.902,0.24874
63.806,0.25079
85.466,0.25285
86.301,0.2549
95.71,0.25695
94.775,0.25901
95.916,0.26106
95.943,0.26311
96.25,0.26516
96.321,0.26722
96.631,0.26927
96.112,0.27132
95.765,0.27337
95.856,0.27543
97.587,0.27748
97.571,0.27953
98.076,0.28158
91.387,0.28364
88.415,0.28569
88.618,0.28774
99.098,0.28979
100.28,0.29185
97.73,0.2939
101.58,0.29595
97.474,0.298
100.26,0.30006
103.19,0.30211
102.56,0.30416
102.18,0.30622
101.91,0.30827
103.21,0.31032
102.25,0.31237
104.13,0.31443
103.74,0.31648
105.04,0.31853
103.31,0.32058
101.33,0.32264
102.2,0.32469
99.058,0.32674
98.583,0.32879
88.809,0.33085
93.799,0.3329
77.506,0.33495
80.464,0.337
82.391,0.33906
80.012,0.34111
78.265,0.34316
84.898,0.34522
93.726,0.34727
93.183,0.34932
96.08,0.35137
95.013,0.35343
97.602,0.35548
95.955,0.35753
94.093,0.35958
95.69,0.36164
95.942,0.36369
99.019,0.36574
98.496,0.36779
94.997,0.36985
96.685,0.3719
91.403,0.37395
93.065,0.376
93.207,0.37806
101.47,0.38011
100.77,0.38216
101.53,0.38421
101.58,0.38627
113.95,0.38832
114.88,0.39037
123.65,0.39243
125.93,0.39448
134.83,0.39653
138.74,0.39858
131.77,0.40064
133.03,0.40269
130.97,0.40474
146.46,0.40679
147,0.40885
147.03,0.4109
144.73,0.41295
150.1,0.415
148.91,0.41706
151.64,0.41911
144.61,0.42116
154.15,0.42321
154.03,0.42527
154.61,0.42732
150.58,0.42937
151.3,0.43143
156.11,0.43348
154.08,0.43553
153.03,0.43758
152.71,0.43964
158.38,0.44169
158.15,0.44374
158.14,0.44579
154.86,0.44785
155.51,0.4499
160.37,0.45195
160.82,0.454
155.94,0.45606
160.4,0.45811
155.89,0.46016
158.88,0.46221
160.12,0.46427
157.46,0.46632
159.68,0.46837
159.18,0.47042
158.64,0.47248
161.03,0.47453
159.83,0.47658
162.33,0.47864
154.42,0.48069
155.58,0.48274
152.41,0.48479
154.43,0.48685
154.88,0.4889
156.72,0.49095
156.79,0.493
165.05,0.49506
165.48,0.49711
158.74,0.49916
156.57,0.50121
157.39,0.50327
171.01,0.50532
169.35,0.50737
168.61,0.50942
162.55,0.51148
160.18,0.51353
161.05,0.51558
167.5,0.51763
166.58,0.51969
168.99,0.52174
169.32,0.52379
169.67,0.52585
165.85,0.5279
151.3,0.52995
142.16,0.532
149.68,0.53406
160.17,0.53611
166.16,0.53816
165.8,0.54021
164.95,0.54227
161.84,0.54432
166.2,0.54637
159.41,0.54842
158.83,0.55048
156.46,0.55253
164.83,0.55458
162.12,0.55663
164.51,0.55869
155.59,0.56074
