2019,5,23,3,0,0,9.6637,1.1954,-13.831
2019,5,23,3,30,0,27.035,0.62205,-9.8021
2019,5,23,4,0,0,15.324,0.80203,-10.855
2019,5,23,4,30,0,27.097,1.2654,-32.095
2019,5,23,5,0,0,18.933,1.4928,-25.228
2019,5,23,5,30,0,32.534,1.3489,-26.119
