-0.12128,0.00038091
0.47974,0.0024634
-0.50519,0.004546
0.45978,0.0066285
-0.35321,0.0087111
0.63281,0.010794
-0.5011,0.012876
0.035828,0.014959
-0.49908,0.017041
-0.13409,0.019124
0.081909,0.021206
0.93896,0.023289
1.133,0.025371
2.012,0.027454
2.634,0.029536
3.963,0.031619
4.7571,0.033702
4.908,0.035784
5.3801,0.037867
6.2801,0.039949
7.0101,0.042032
7.7391,0.044114
9.1531,0.046197
8.6402,0.048279
9.1122,0.050362
9.0062,0.052444
9.6282,0.054527
9.3513,0.056609
9.6522,0.058692
9.5463,0.060775
9.6113,0.062857
9.9333,0.06494
9.8703,0.067022
10.192,0.069105
10.054,0.071187
10.108,0.07327
9.8954,0.075352
9.9185,0.077435
9.5125,0.079517
9.2985,0.0816
9.3425,0.083682
9.1085,0.085765
8.6165,0.087848
8.4246,0.08993
7.9546,0.092013
7.6556,0.094095
8.4706,0.096178
8.4926,0.09826
8.7297,0.10034
8.6666,0.10243
8.5177,0.10451
8.7537,0.10659
9.1617,0.10867
9.9767,0.11076
10.278,0.11284
11.157,0.11492
11.03,0.117
12.187,0.11909
12.552,0.12117
12.896,0.12325
13.518,0.12533
13.905,0.12742
14.634,0.1295
15.042,0.13158
15.728,0.13366
15.965,0.13575
16.758,0.13783
17.005,0.13991
17.253,0.14199
17.961,0.14408
17.962,0.14616
18.112,0.14824
18.242,0.15032
18.586,0.15241
18.587,0.15449
18.866,0.15657
19.295,0.15865
20.217,0.16074
20.604,0.16282
21.269,0.1649
22.641,0.16698
23.584,0.16907
24.356,0.17115
25.471,0.17323
26.136,0.17531
26.008,0.1774
27.359,0.17948
27.767,0.18156
28.774,0.18364
28.689,0.18573
30.404,0.18781
31.54,0.18989
32.698,0.19197
33.898,0.19406
34.799,0.19614
36.128,0.19822
39.578,0.2003
40.736,0.20239
43.478,0.20447
45.792,0.20655
49.67,0.20863
51.77,0.21072
56.912,0.2128
57.726,0.21488
54.193,0.21697
53.745,0.21905
51.111,0.22113
55.246,0.22321
58.074,0.2253
57.09,0.22738
57.562,0.22946
56.706,0.23154
57.05,0.23363
53.817,0.23571
55.424,0.23779
55.725,0.23987
57.375,0.24196
58.361,0.24404
59.026,0.24612
61.319,0.2482
63.526,0.25029
65.026,0.25237
65.756,0.25445
68.327,0.25653
70.919,0.25862
73.512,0.2607
74.156,0.26278
74.285,0.26486
74.179,0.26695
73.88,0.26903
74.352,0.27111
73.561,0.27319
72.812,0.27528
73.863,0.27736
73.928,0.27944
75.3,0.28152
76.532,0.28361
76.994,0.28569
77.509,0.28777
78.281,0.28985
79.824,0.29194
81.067,0.29402
82.268,0.2961
82.097,0.29818
84.004,0.30027
83.341,0.30235
82.807,0.30443
82.38,0.30651
82.596,0.3086
84.396,0.31068
83.625,0.31276
86.433,0.31484
87.269,0.31693
88.362,0.31901
88.577,0.32109
89.114,0.32317
88.815,0.32526
87.359,0.32734
88.089,0.32942
85.862,0.3315
86.806,0.33359
84.772,0.33567
85.509,0.33775
82.64,0.33983
81.868,0.34192
78.388,0.344
76.523,0.34608
79.748,0.34817
79.435,0.35025
82.725,0.35233
82.521,0.35441
86.051,0.3565
84.995,0.35858
86.363,0.36066
84.193,0.36274
85.78,0.36483
84.243,0.36691
83.187,0.36899
85.167,0.37107
83.914,0.37316
85.894,0.37524
84.86,0.37732
88.434,0.3794
90.327,0.38149
94.316,0.38357
96.143,0.38565
98.079,0.38773
100.54,0.38982
105.03,0.3919
107.71,0.39398
110.35,0.39606
116.54,0.39815
117.25,0.40023
121.2,0.40231
121.69,0.40439
124.44,0.40648
125.09,0.40856
125.37,0.41064
129.2,0.41272
127.09,0.41481
130.54,0.41689
129.74,0.41897
132.84,0.42105
132.28,0.42314
137.08,0.42522
137.99,0.4273
137.44,0.42938
138.28,0.43147
138.73,0.43355
139.66,0.43563
139.07,0.43771
139.74,0.4398
139.07,0.44188
139.64,0.44396
139.6,0.44604
139.57,0.44813
138.93,0.45021
139.71,0.45229
139.64,0.45437
139.48,0.45646
138.79,0.45854
141.08,0.46062
141.53,0.4627
140.87,0.46479
140.2,0.46687
139.54,0.46895
138.94,0.47103
141.27,0.47312
141.42,0.4752
142.74,0.47728
142.21,0.47937
142.09,0.48145
142.19,0.48353
142.41,0.48561
142.68,0.4877
142.94,0.48978
144.09,0.49186
144.23,0.49394
144.94,0.49603
145.15,0.49811
146.41,0.50019
145.66,0.50227
144.61,0.50436
143.75,0.50644
146.4,0.50852
148.17,0.5106
149.16,0.51269
150.05,0.51477
148.99,0.51685
148.81,0.51893
148.26,0.52102
148.21,0.5231
147.35,0.52518
148.13,0.52726
150.15,0.52935
149.44,0.53143
148.68,0.53351
148.14,0.53559
147.59,0.53768
147.24,0.53976
146.65,0.54184
146.82,0.54392
146.77,0.54601
146.47,0.54809
148.41,0.55017
147.25,0.55225
146.61,0.55434
146.29,0.55642
145.5,0.5585
146.3,0.56058
145.73,0.56267
145.05,0.56475
144.38,0.56683
143.69,0.56891
143.11,0.571
142.6,0.57308
141.92,0.57516
141.5,0.57724
141.21,0.57933
140.65,0.58141
140.03,0.58349
139.37,0.58557
138.75,0.58766
138.15,0.58974
137.4,0.59182
136.65,0.5939
135.95,0.59599
135.44,0.59807
134.7,0.60015
134.07,0.60223
133.43,0.60432
132.98,0.6064
132.58,0.60848
131.89,0.61057
131.3,0.61265
132.53,0.61473
133.77,0.61681
133.11,0.6189
132.45,0.62098
131.79,0.62306
131.1,0.62514
130.43,0.62723
129.77,0.62931
129.13,0.63139
128.49,0.63347
127.78,0.63556
127.14,0.63764
126.46,0.63972
125.79,0.6418
125.15,0.64389
124.16,0.64597
120.03,0.64805
119.32,0.65013
118.31,0.65222
117.58,0.6543
116.92,0.65638
116.14,0.65846
115.52,0.66055
114.82,0.66263
114.13,0.66471
113.32,0.66679
112.63,0.66888
112,0.67096
111.22,0.67304
110.48,0.67512
109.62,0.67721
108.82,0.67929
108,0.68137
107.19,0.68345
106.55,0.68554
105.96,0.68762
105.19,0.6897
104.58,0.69178
103.99,0.69387
103.29,0.69595
102.61,0.69803
101.96,0.70011
101.32,0.7022
100.75,0.70428
100.07,0.70636
99.369,0.70844
98.605,0.71053
98.104,0.71261
97.498,0.71469
96.766,0.71677
95.936,0.71886
95.259,0.72094
94.528,0.72302
93.833,0.7251
93.168,0.72719
92.453,0.72927
91.676,0.73135
91.032,0.73343
90.221,0.73552
89.483,0.7376
88.819,0.73968
88.123,0.74177
87.35,0.74385
86.79,0.74593
86.14,0.74801
85.519,0.7501
84.829,0.75218
84.198,0.75426
83.485,0.75634
82.658,0.75843
82.066,0.76051
81.416,0.76259
80.886,0.76467
80.221,0.76676
79.543,0.76884
78.838,0.77092
78.303,0.773
77.697,0.77509
76.975,0.77717
76.297,0.77925
75.118,0.78133
74.257,0.78342
73.554,0.7855
72.685,0.78758
72.119,0.78966
71.179,0.79175
70.436,0.79383
69.775,0.79591
69.079,0.79799
68.525,0.80008
67.98,0.80216
68.131,0.80424
67.109,0.80632
66.537,0.80841
70.726,0.81049
70.763,0.81257
68.762,0.81465
63.636,0.81674
62.765,0.81882
61.9,0.8209
61.047,0.82298
60.083,0.82507
59.417,0.82715
58.58,0.82923
57.931,0.83131
57.113,0.8334
56.449,0.83548
55.778,0.83756
54.991,0.83964
54.321,0.84173
53.639,0.84381
52.909,0.84589
52.267,0.84797
51.631,0.85006
50.741,0.85214
50.042,0.85422
49.411,0.8563
48.735,0.85839
47.89,0.86047
46.951,0.86255
46.138,0.86463
45.367,0.86672
44.385,0.8688
44.018,0.87088
43.311,0.87297
42.745,0.87505
42.131,0.87713
41.527,0.87921
40.893,0.8813
40.131,0.88338
39.468,0.88546
38.685,0.88754
37.946,0.88963
37.209,0.89171
36.477,0.89379
35.856,0.89587
35.121,0.89796
34.454,0.90004
33.709,0.90212
33.036,0.9042
32.318,0.90629
31.73,0.90837
31.118,0.91045
30.834,0.91253
29.761,0.91462
28.948,0.9167
27.84,0.91878
27.249,0.92086
26.46,0.92295
25.341,0.92503
24.872,0.92711
24.275,0.92919
26.448,0.93128
25.54,0.93336
23.392,0.93544
22.366,0.93752
21.419,0.93961
20.255,0.94169
19.558,0.94377
18.674,0.94585
17.977,0.94794
17.405,0.95002
16.729,0.9521
15.842,0.95418
15.137,0.95627
14.38,0.95835
13.658,0.96043
12.887,0.96251
12.07,0.9646
11.395,0.96668
10.687,0.96876
9.9974,0.97084
9.2925,0.97293
8.7005,0.97501
7.8235,0.97709
7.3135,0.97917
6.2946,0.98126
5.7515,0.98334
5.1566,0.98542
4.5036,0.9875
3.8976,0.98959
3.1887,0.99167
2.5486,0.99375
1.7807,0.99583
0.85864,0.99792
-0.12128,1
