#Dataset: HATPRO UIBK Temperature - RAW
rawdate;v01;v02;v03;v04;v05;v06;v07;v08;v09;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39
2019-05-23 13:10:00;292.82;292.84;292.77;292.58;292.29;292.01;291.75;291.49;290.94;290.31;289.35;288.41;287.54;286.71;285.92;285.21;284.28;283.37;282.46;281.25;280.05;278.79;277.50;276.08;274.89;273.63;271.91;270.27;268.91;267.32;265.21;262.22;258.12;253.84;249.33;243.18;235.31;227.34;221.18
2019-05-23 13:20:00;293.13;293.09;292.88;292.58;292.22;291.89;291.62;291.34;290.85;290.26;289.38;288.48;287.66;286.79;285.99;285.35;284.41;283.43;282.54;281.36;280.11;278.82;277.47;275.96;274.70;273.44;271.90;270.29;269.10;267.66;265.35;262.43;258.38;254.18;249.68;243.63;235.70;227.64;221.99
2019-05-23 13:30:00;293.05;293.02;292.86;292.63;292.29;292.00;291.77;291.48;290.97;290.34;289.40;288.50;287.67;286.78;285.96;285.35;284.37;283.41;282.49;281.34;280.09;278.82;277.57;276.12;275.00;273.80;272.32;270.71;269.51;268.16;265.95;263.01;258.89;254.58;250.11;244.31;236.46;228.16;222.29
2019-05-23 13:40:00;293.16;293.12;292.93;292.64;292.26;291.93;291.65;291.37;290.84;290.26;289.45;288.71;287.99;287.21;286.50;285.82;284.84;283.92;282.98;281.83;280.73;279.54;278.25;276.79;275.62;274.52;272.84;270.96;269.56;268.04;265.78;262.82;258.84;254.59;249.83;243.69;235.66;227.41;221.41
2019-05-23 13:50:00;293.09;293.08;293.00;292.83;292.54;292.27;292.03;291.78;291.28;290.66;289.69;288.79;287.98;287.04;286.22;285.56;284.58;283.59;282.64;281.43;280.24;279.01;277.76;276.40;275.32;274.06;272.41;270.71;269.31;267.98;265.79;262.88;258.69;254.42;249.89;243.75;235.76;227.52;221.60
2019-05-23 14:00:00;293.00;293.00;292.93;292.79;292.55;292.31;292.11;291.89;291.38;290.75;289.79;288.85;288.00;287.01;286.23;285.60;284.66;283.76;282.89;281.75;280.55;279.30;278.17;276.80;275.81;274.70;273.07;271.40;270.01;268.61;266.19;263.23;259.10;254.83;250.19;244.10;236.04;227.70;221.54
2019-05-23 14:10:00;292.99;292.99;292.94;292.81;292.56;292.34;292.14;291.93;291.48;290.85;289.94;289.05;288.22;287.22;286.43;285.77;284.75;283.76;282.86;281.78;280.65;279.33;278.12;276.73;275.64;274.54;273.12;271.53;270.13;268.73;266.15;263.31;259.11;254.92;250.11;243.91;235.73;227.33;221.31
2019-05-23 14:20:00;293.60;293.59;293.47;293.28;292.97;292.67;292.43;292.17;291.69;291.03;290.02;289.08;288.22;287.31;286.52;285.84;284.89;283.94;283.05;281.94;280.80;279.54;278.34;277.03;275.91;274.79;273.34;271.69;270.38;268.99;266.67;263.84;259.71;255.38;250.81;244.69;236.70;228.41;222.24
2019-05-23 14:30:00;293.48;293.52;293.51;293.39;293.16;292.93;292.70;292.43;291.84;291.11;290.05;289.12;288.28;287.31;286.53;285.85;284.93;284.06;283.15;281.99;280.87;279.72;278.54;277.20;276.08;274.92;273.18;271.56;270.18;268.64;266.32;263.36;259.34;255.14;250.45;244.29;236.08;227.78;221.40
2019-05-23 14:40:00;293.27;293.28;293.22;293.07;292.83;292.60;292.40;292.20;291.77;291.17;290.27;289.42;288.64;287.68;286.85;286.12;285.07;284.02;283.04;281.88;280.70;279.43;278.15;276.75;275.60;274.40;272.80;271.09;269.74;268.37;266.17;263.30;259.10;254.78;250.19;244.06;235.93;227.61;221.30
2019-05-23 14:50:00;293.65;293.64;293.58;293.41;293.11;292.83;292.60;292.35;291.85;291.20;290.33;289.46;288.62;287.68;286.87;286.20;285.13;284.08;283.13;281.98;280.79;279.49;278.14;276.63;275.51;274.43;272.93;271.36;269.94;268.57;266.20;263.40;259.23;255.12;250.31;244.15;236.13;227.88;221.88
2019-05-23 15:00:00;293.16;293.22;293.27;293.22;293.05;292.87;292.72;292.49;292.04;291.41;290.45;289.55;288.69;287.74;286.91;286.27;285.31;284.37;283.50;282.35;281.11;279.87;278.65;277.29;276.23;275.04;273.60;272.00;270.71;269.21;266.85;263.89;259.63;255.30;250.70;244.62;236.59;228.32;222.11
2019-05-23 15:10:00;293.61;293.60;293.47;293.25;292.93;292.65;292.42;292.20;291.76;291.14;290.22;289.27;288.44;287.55;286.73;286.04;285.00;283.97;283.09;281.96;280.78;279.48;278.18;276.73;275.58;274.43;273.03;271.32;270.00;268.66;266.34;263.48;259.32;254.98;250.48;244.42;236.51;228.22;221.75
2019-05-23 15:20:00;293.88;293.85;293.68;293.40;293.03;292.70;292.45;292.20;291.76;291.20;290.34;289.53;288.78;287.99;287.21;286.52;285.54;284.55;283.63;282.44;281.30;280.05;278.67;277.18;276.07;274.95;273.40;271.63;270.36;268.84;266.68;263.83;259.77;255.50;250.87;244.77;236.79;228.37;222.05
2019-05-23 15:30:00;293.86;293.82;293.66;293.45;293.09;292.78;292.51;292.23;291.72;291.11;290.28;289.57;288.86;287.94;287.22;286.70;285.79;284.88;283.96;282.84;281.65;280.35;279.18;277.68;276.55;275.42;273.86;272.03;270.44;268.88;266.29;263.32;259.18;254.84;249.93;243.81;235.57;227.01;221.12
2019-05-23 15:40:00;294.12;294.07;293.86;293.59;293.20;292.85;292.53;292.25;291.71;291.11;290.26;289.47;288.69;287.83;287.11;286.52;285.58;284.65;283.72;282.55;281.41;280.12;278.92;277.46;276.32;275.25;273.63;271.69;270.28;268.76;266.39;263.56;259.24;254.66;249.93;243.81;235.73;227.24;221.25
2019-05-23 15:50:00;294.18;294.11;293.90;293.65;293.28;292.94;292.65;292.40;291.88;291.26;290.36;289.54;288.78;287.83;287.11;286.53;285.59;284.64;283.73;282.63;281.48;280.18;278.95;277.49;276.41;275.33;273.75;272.03;270.52;269.18;266.69;263.88;259.65;255.46;250.63;244.48;236.26;227.67;221.60
2019-05-23 16:00:00;293.86;293.82;293.67;293.44;293.08;292.75;292.48;292.20;291.67;291.02;290.10;289.29;288.53;287.64;286.91;286.33;285.44;284.57;283.68;282.56;281.47;280.29;279.12;277.74;276.68;275.58;274.06;272.32;270.87;269.42;266.87;263.95;260.00;255.84;251.01;244.85;236.69;228.25;222.14
2019-05-23 16:10:00;293.76;293.75;293.64;293.44;293.15;292.86;292.58;292.30;291.76;291.17;290.24;289.37;288.61;287.76;287.02;286.39;285.55;284.63;283.72;282.49;281.34;280.18;278.98;277.71;276.61;275.25;273.46;271.75;270.27;268.84;266.76;263.84;259.83;255.64;251.21;244.90;236.81;228.38;221.91
2019-05-23 16:20:00;293.44;293.41;293.27;293.06;292.75;292.47;292.21;291.97;291.46;290.92;290.13;289.32;288.62;287.86;287.17;286.57;285.72;284.80;283.92;282.73;281.59;280.44;279.20;277.72;276.54;275.24;273.49;271.69;270.20;268.67;266.35;263.33;259.19;254.93;250.15;243.85;235.69;227.29;220.97
2019-05-23 16:30:00;293.56;293.53;293.36;293.13;292.81;292.52;292.27;292.02;291.50;290.94;290.03;289.17;288.40;287.57;286.82;286.19;285.33;284.51;283.66;282.44;281.24;280.01;278.75;277.26;276.09;274.87;273.10;271.38;270.02;268.51;266.13;263.09;258.88;254.70;250.07;243.98;235.96;227.60;221.47
2019-05-23 16:40:00;293.70;293.60;293.33;293.02;292.61;292.26;291.95;291.67;291.12;290.55;289.69;288.89;288.21;287.40;286.68;286.07;285.24;284.36;283.48;282.33;281.23;280.10;278.94;277.52;276.41;275.13;273.33;271.55;270.04;268.53;266.23;263.32;259.32;255.15;250.58;244.45;236.31;227.86;221.34
2019-05-23 16:50:00;293.20;293.12;292.87;292.56;292.14;291.79;291.50;291.25;290.76;290.28;289.67;289.12;288.57;287.84;287.21;286.64;285.71;284.78;283.93;282.84;281.74;280.56;279.27;277.65;276.50;275.37;273.67;271.79;270.34;268.82;266.48;263.58;259.45;255.21;250.47;244.45;236.36;227.99;221.84
2019-05-23 17:00:00;292.83;292.81;292.71;292.54;292.25;291.99;291.76;291.51;291.08;290.50;289.65;288.93;288.23;287.37;286.67;286.12;285.25;284.36;283.51;282.45;281.38;280.16;278.96;277.63;276.52;275.35;273.72;271.94;270.51;268.95;266.58;263.60;259.31;254.94;250.34;244.24;236.03;227.56;221.54
2019-05-23 17:10:00;292.59;292.56;292.46;292.30;292.02;291.78;291.57;291.39;290.99;290.46;289.70;288.95;288.29;287.44;286.72;286.17;285.25;284.32;283.50;282.41;281.28;280.14;278.94;277.52;276.37;275.21;273.66;271.94;270.65;269.23;266.70;263.87;259.58;255.34;250.60;244.53;236.40;227.98;221.76
2019-05-23 17:20:00;292.46;292.37;292.17;291.95;291.61;291.31;291.06;290.82;290.39;289.90;289.22;288.63;288.06;287.31;286.72;286.24;285.43;284.60;283.77;282.74;281.73;280.64;279.53;278.13;277.06;275.93;274.29;272.40;270.89;269.41;266.88;263.91;259.67;255.40;250.59;244.52;236.32;227.84;221.84
2019-05-23 17:30:00;292.48;292.43;292.23;291.95;291.60;291.29;291.03;290.78;290.34;289.85;289.16;288.51;287.95;287.32;286.68;286.12;285.30;284.41;283.58;282.45;281.33;280.29;279.01;277.56;276.28;274.96;273.21;271.36;270.07;268.51;266.27;263.18;259.11;254.83;250.25;244.17;236.14;227.93;221.84
2019-05-23 17:40:00;292.20;292.15;291.96;291.74;291.42;291.17;290.98;290.78;290.44;290.00;289.31;288.66;288.09;287.38;286.70;286.11;285.25;284.38;283.58;282.53;281.50;280.37;279.14;277.72;276.55;275.34;273.65;271.86;270.44;268.85;266.45;263.41;259.27;255.12;250.56;244.56;236.38;227.84;221.25
2019-05-23 17:50:00;291.81;291.78;291.67;291.52;291.26;291.00;290.79;290.56;290.16;289.63;288.86;288.24;287.62;286.80;286.17;285.69;284.90;284.09;283.28;282.22;281.26;280.12;279.02;277.75;276.73;275.63;273.99;272.17;270.67;269.09;266.39;263.31;259.00;254.76;249.98;243.75;235.50;227.12;221.44
2019-05-23 18:00:00;291.46;291.45;291.32;291.13;290.84;290.60;290.39;290.19;289.84;289.39;288.72;288.05;287.47;286.77;286.10;285.50;284.65;283.74;282.95;281.91;280.86;279.72;278.53;277.18;276.04;274.78;273.19;271.41;269.99;268.51;266.29;263.30;259.10;254.80;250.44;244.43;236.42;228.07;221.68
2019-05-23 18:10:00;291.31;291.27;291.08;290.85;290.56;290.30;290.09;289.90;289.54;289.14;288.48;287.84;287.26;286.60;285.93;285.31;284.47;283.58;282.75;281.66;280.57;279.54;278.35;276.98;275.80;274.51;272.71;270.95;269.72;268.20;266.14;263.13;258.99;254.64;250.32;244.35;236.35;228.21;221.90
2019-05-23 18:20:00;290.93;290.86;290.65;290.45;290.17;289.97;289.81;289.68;289.45;289.07;288.48;287.89;287.36;286.65;285.99;285.44;284.57;283.64;282.87;281.97;280.99;279.97;278.82;277.54;276.39;275.17;273.65;271.94;270.63;269.31;266.84;263.87;259.74;255.57;251.03;245.14;236.97;228.51;222.14
2019-05-23 18:30:00;290.45;290.41;290.27;290.12;289.90;289.71;289.56;289.41;289.14;288.81;288.28;287.79;287.30;286.57;285.95;285.44;284.61;283.74;282.94;281.93;280.90;279.79;278.64;277.30;276.22;275.02;273.30;271.50;269.99;268.37;265.91;262.86;258.76;254.63;250.03;243.97;235.72;227.35;221.44
2019-05-23 18:40:00;290.08;290.04;289.90;289.74;289.50;289.28;289.11;288.94;288.64;288.27;287.78;287.38;286.91;286.25;285.70;285.20;284.40;283.59;282.81;281.86;280.93;279.87;278.74;277.43;276.39;275.20;273.55;271.73;270.27;268.61;266.20;263.14;258.94;254.77;250.09;243.93;235.72;227.56;221.72
2019-05-23 18:50:00;289.99;289.91;289.72;289.53;289.28;289.07;288.90;288.78;288.54;288.25;287.78;287.28;286.82;286.23;285.62;285.11;284.33;283.51;282.72;281.71;280.72;279.77;278.68;277.35;276.24;274.93;273.18;271.43;270.11;268.73;266.43;263.46;259.35;255.14;250.60;244.55;236.62;228.50;222.22
2019-05-23 19:00:00;289.67;289.63;289.50;289.32;289.06;288.85;288.66;288.47;288.08;287.72;287.20;286.75;286.30;285.69;285.14;284.65;283.94;283.24;282.51;281.51;280.54;279.60;278.59;277.27;276.19;274.99;273.14;271.38;270.02;268.22;265.84;262.81;258.83;254.59;250.07;244.15;236.06;227.88;221.53
2019-05-23 19:10:00;289.15;289.14;289.07;288.95;288.80;288.63;288.49;288.35;288.09;287.75;287.24;286.79;286.29;285.65;285.08;284.57;283.80;283.02;282.25;281.29;280.34;279.31;278.23;277.00;275.97;274.79;273.12;271.35;270.00;268.32;266.03;263.01;258.93;254.59;250.15;244.01;235.85;227.81;221.92
2019-05-23 19:20:00;288.91;288.89;288.82;288.74;288.58;288.44;288.33;288.22;288.03;287.69;287.15;286.61;286.09;285.43;284.84;284.39;283.64;282.84;282.10;281.16;280.14;279.10;278.06;276.80;275.68;274.45;272.92;271.21;269.82;268.30;265.76;262.67;258.26;253.95;249.36;243.35;235.40;227.39;221.65
2019-05-23 19:30:00;289.11;289.06;288.90;288.74;288.51;288.32;288.15;288.00;287.74;287.38;286.88;286.40;285.93;285.31;284.75;284.27;283.53;282.73;281.98;281.08;280.15;279.20;278.22;277.04;276.02;274.79;273.24;271.54;270.23;268.73;266.36;263.42;259.34;255.03;250.54;244.55;236.54;228.42;222.40
2019-05-23 19:40:00;288.77;288.74;288.59;288.40;288.15;287.92;287.73;287.57;287.27;286.97;286.51;286.09;285.68;285.13;284.58;284.03;283.28;282.48;281.71;280.76;279.82;278.85;277.72;276.42;275.32;274.00;272.23;270.56;269.15;267.57;265.52;262.52;258.48;254.31;249.86;243.77;235.87;227.97;221.91
2019-05-23 19:50:00;288.84;288.79;288.62;288.42;288.15;287.90;287.70;287.52;287.21;286.87;286.32;285.82;285.36;284.80;284.25;283.76;283.11;282.39;281.65;280.72;279.84;279.00;278.02;276.89;275.90;274.62;272.96;271.27;269.93;268.39;266.30;263.33;259.54;255.27;250.73;244.66;236.67;228.68;222.59
2019-05-23 20:00:00;288.41;288.41;288.33;288.21;288.02;287.84;287.69;287.54;287.28;286.91;286.35;285.78;285.25;284.63;284.07;283.60;282.92;282.16;281.47;280.59;279.68;278.74;277.73;276.50;275.43;274.20;272.69;271.08;269.79;268.25;265.95;262.93;258.90;254.62;250.10;244.06;236.06;228.07;222.16
2019-05-23 20:10:00;288.01;288.04;288.04;287.97;287.86;287.73;287.62;287.53;287.30;286.98;286.50;285.99;285.48;284.82;284.23;283.69;282.93;282.10;281.37;280.46;279.56;278.62;277.61;276.42;275.43;274.20;272.58;270.98;269.72;268.14;265.89;262.99;258.93;254.67;250.21;244.19;236.19;228.25;222.03
2019-05-23 20:20:00;288.13;288.11;288.04;287.89;287.70;287.50;287.35;287.17;286.87;286.53;285.98;285.44;284.93;284.36;283.78;283.27;282.61;281.88;281.16;280.19;279.26;278.41;277.41;276.25;275.28;273.98;272.25;270.63;269.31;267.61;265.47;262.40;258.36;254.17;249.67;243.61;235.66;227.77;222.08
2019-05-23 20:30:00;287.75;287.80;287.82;287.76;287.64;287.48;287.34;287.19;286.85;286.46;285.81;285.19;284.61;283.97;283.39;282.90;282.24;281.55;280.86;279.91;278.98;278.09;277.13;276.03;275.03;273.73;272.13;270.59;269.19;267.49;265.27;262.29;258.51;254.42;249.93;243.78;235.85;228.02;221.86
2019-05-23 20:40:00;287.33;287.39;287.46;287.49;287.47;287.39;287.33;287.23;286.99;286.64;286.04;285.46;284.90;284.25;283.70;283.24;282.61;281.94;281.28;280.39;279.55;278.71;277.83;276.80;275.92;274.66;273.10;271.42;270.00;268.31;265.93;262.78;258.70;254.43;249.83;243.60;235.50;227.55;221.62
2019-05-23 20:50:00;286.92;286.99;287.07;287.10;287.09;287.06;287.05;287.01;286.90;286.59;286.06;285.50;284.98;284.34;283.75;283.24;282.51;281.72;281.04;280.20;279.32;278.41;277.42;276.37;275.40;274.17;272.66;271.12;269.79;268.23;265.85;262.77;258.73;254.59;250.06;243.94;235.90;227.85;221.68
2019-05-23 21:00:00;287.08;287.11;287.09;287.01;286.90;286.78;286.69;286.59;286.38;286.07;285.60;285.12;284.67;284.11;283.58;283.10;282.46;281.77;281.12;280.28;279.40;278.50;277.55;276.40;275.42;274.20;272.61;271.04;269.61;267.83;265.49;262.43;258.33;254.18;249.67;243.60;235.63;227.66;221.46
2019-05-23 21:10:00;287.01;287.04;287.03;286.96;286.86;286.75;286.66;286.58;286.35;286.02;285.52;285.03;284.59;284.04;283.51;282.99;282.34;281.63;280.98;280.12;279.31;278.53;277.61;276.57;275.61;274.36;272.64;270.98;269.67;267.89;265.66;262.63;258.63;254.41;249.96;243.84;235.92;228.03;221.59
2019-05-23 21:20:00;286.61;286.65;286.69;286.69;286.64;286.57;286.51;286.44;286.25;285.93;285.42;284.94;284.45;283.83;283.30;282.84;282.15;281.47;280.82;279.99;279.18;278.32;277.42;276.38;275.44;274.27;272.74;271.21;269.84;268.12;265.77;262.73;258.63;254.48;249.99;243.96;235.96;227.93;221.82
2019-05-23 21:30:00;286.49;286.52;286.53;286.50;286.43;286.35;286.30;286.22;286.07;285.80;285.37;284.92;284.42;283.83;283.25;282.74;282.02;281.29;280.61;279.74;278.81;277.88;276.89;275.74;274.77;273.60;272.10;270.61;269.38;267.67;265.39;262.35;258.22;254.06;249.63;243.62;235.68;227.81;222.12
2019-05-23 21:40:00;286.36;286.40;286.40;286.33;286.23;286.11;286.02;285.93;285.73;285.45;285.02;284.61;284.20;283.70;283.24;282.77;282.18;281.52;280.89;280.06;279.32;278.51;277.64;276.59;275.63;274.41;272.69;270.89;269.50;267.65;265.33;262.20;258.19;253.86;249.40;243.26;235.06;227.07;220.87
2019-05-23 21:50:00;286.01;286.06;286.07;286.03;285.97;285.91;285.87;285.83;285.72;285.51;285.07;284.58;284.12;283.58;283.06;282.55;281.88;281.16;280.54;279.70;278.86;277.97;277.04;275.91;274.89;273.71;272.17;270.60;269.34;267.68;265.53;262.51;258.51;254.15;249.78;243.81;235.91;227.87;221.23
2019-05-23 22:00:00;285.88;285.94;285.98;285.97;285.93;285.88;285.84;285.79;285.63;285.37;284.93;284.46;284.02;283.48;282.99;282.50;281.85;281.18;280.58;279.77;279.00;278.18;277.34;276.34;275.41;274.21;272.58;270.94;269.56;267.85;265.58;262.58;258.67;254.40;249.97;243.93;235.92;227.81;221.20
2019-05-23 22:10:00;285.64;285.71;285.77;285.79;285.78;285.74;285.71;285.66;285.52;285.27;284.82;284.37;283.95;283.43;282.95;282.53;281.95;281.34;280.75;279.94;279.17;278.41;277.58;276.58;275.61;274.41;272.75;271.05;269.69;267.81;265.45;262.29;258.31;254.02;249.54;243.46;235.31;227.24;221.00
2019-05-23 22:20:00;285.47;285.52;285.54;285.52;285.47;285.41;285.38;285.33;285.22;284.99;284.56;284.11;283.70;283.18;282.69;282.23;281.62;280.98;280.39;279.59;278.84;278.02;277.15;276.12;275.18;274.02;272.44;270.77;269.32;267.49;265.16;262.02;258.00;253.66;249.16;243.08;235.02;226.94;220.70
2019-05-23 22:30:00;285.63;285.66;285.64;285.60;285.53;285.46;285.42;285.35;285.20;284.96;284.47;284.04;283.63;283.13;282.68;282.25;281.65;281.06;280.47;279.65;278.91;278.20;277.37;276.43;275.59;274.42;272.79;271.08;269.77;267.91;265.69;262.46;258.47;254.11;249.71;243.66;235.53;227.41;221.28
2019-05-23 22:40:00;285.29;285.39;285.52;285.59;285.62;285.59;285.59;285.55;285.42;285.10;284.54;284.00;283.48;282.84;282.30;281.84;281.23;280.61;280.01;279.23;278.46;277.66;276.80;275.86;275.09;273.93;272.50;271.06;269.68;267.94;265.65;262.52;258.57;254.44;249.98;243.84;235.72;227.66;221.61
2019-05-23 22:50:00;285.61;285.65;285.68;285.69;285.67;285.61;285.59;285.56;285.47;285.20;284.69;284.18;283.69;283.11;282.58;282.11;281.52;280.86;280.27;279.52;278.78;278.00;277.17;276.22;275.38;274.22;272.74;271.24;269.95;268.21;265.91;262.81;258.81;254.57;250.16;244.15;236.02;227.91;221.68
2019-05-23 23:00:00;285.57;285.59;285.54;285.48;285.37;285.25;285.16;285.09;284.94;284.68;284.19;283.76;283.37;282.86;282.41;281.98;281.43;280.84;280.27;279.50;278.77;277.98;277.11;276.13;275.25;274.07;272.44;270.88;269.45;267.60;265.37;262.23;258.22;253.94;249.55;243.49;235.34;227.21;221.04
2019-05-23 23:10:00;285.21;285.24;285.23;285.17;285.08;284.99;284.94;284.88;284.78;284.57;284.14;283.73;283.38;282.93;282.45;282.03;281.51;280.89;280.34;279.58;278.82;278.12;277.27;276.27;275.34;274.12;272.53;270.98;269.65;267.77;265.52;262.40;258.35;254.07;249.63;243.56;235.66;227.73;221.34
2019-05-23 23:20:00;285.10;285.11;285.06;284.99;284.89;284.79;284.71;284.65;284.52;284.29;283.94;283.64;283.36;282.95;282.56;282.13;281.57;280.96;280.38;279.61;278.90;278.14;277.26;276.24;275.27;274.05;272.34;270.63;269.19;267.31;265.02;261.77;257.63;253.35;248.90;242.81;234.73;226.77;220.84
2019-05-23 23:30:00;284.85;284.90;284.90;284.87;284.81;284.75;284.71;284.69;284.61;284.42;284.06;283.68;283.35;282.90;282.41;281.94;281.36;280.74;280.18;279.43;278.71;277.96;277.13;276.12;275.16;273.99;272.35;270.77;269.48;267.75;265.49;262.40;258.40;254.10;249.72;243.69;235.76;227.69;220.88
2019-05-23 23:40:00;284.68;284.74;284.80;284.81;284.79;284.74;284.72;284.68;284.60;284.36;283.97;283.62;283.26;282.79;282.33;281.90;281.34;280.75;280.19;279.48;278.80;278.12;277.32;276.45;275.58;274.39;272.79;271.17;269.72;267.82;265.36;262.16;258.05;253.85;249.26;243.09;235.06;227.17;220.95
2019-05-23 23:50:00;284.47;284.53;284.55;284.50;284.42;284.35;284.29;284.23;284.11;283.93;283.66;283.41;283.16;282.81;282.44;282.07;281.57;281.02;280.48;279.76;279.01;278.22;277.36;276.27;275.15;273.88;272.18;270.44;268.95;267.01;264.59;261.46;257.41;253.10;248.59;242.52;234.62;226.75;220.49
2019-05-24 00:00:00;284.24;284.27;284.27;284.28;284.26;284.22;284.23;284.23;284.23;284.08;283.78;283.45;283.10;282.66;282.23;281.84;281.29;280.72;280.19;279.51;278.85;278.19;277.47;276.61;275.77;274.65;273.16;271.47;270.12;268.30;265.83;262.61;258.52;254.19;249.61;243.56;235.42;227.38;221.15
2019-05-24 00:10:00;284.04;284.09;284.12;284.12;284.10;284.07;284.06;284.04;284.00;283.81;283.41;282.98;282.61;282.15;281.69;281.28;280.76;280.20;279.71;279.04;278.39;277.73;276.98;276.10;275.21;274.06;272.54;270.98;269.66;267.83;265.48;262.30;258.33;254.00;249.49;243.44;235.40;227.34;220.85
2019-05-24 00:20:00;284.15;284.19;284.17;284.12;284.05;283.96;283.90;283.84;283.72;283.51;283.18;282.89;282.58;282.17;281.78;281.39;280.86;280.32;279.79;279.09;278.42;277.72;276.92;275.93;275.03;273.85;272.31;270.68;269.29;267.42;265.09;261.90;257.86;253.61;249.10;242.99;234.97;227.11;221.03
2019-05-24 00:30:00;283.59;283.66;283.72;283.76;283.76;283.73;283.74;283.71;283.65;283.46;283.15;282.83;282.48;282.05;281.65;281.28;280.78;280.28;279.78;279.08;278.41;277.73;276.98;276.07;275.18;274.04;272.46;270.85;269.40;267.49;264.97;261.78;257.67;253.42;248.74;242.57;234.54;226.68;220.58
2019-05-24 00:40:00;283.55;283.62;283.67;283.66;283.63;283.58;283.53;283.46;283.34;283.13;282.75;282.43;282.15;281.82;281.44;281.09;280.67;280.18;279.73;279.05;278.39;277.84;277.09;276.17;275.23;273.94;272.24;270.62;269.32;267.34;265.19;262.10;258.16;253.88;249.47;243.34;235.29;227.34;221.14
2019-05-24 00:50:00;283.28;283.33;283.40;283.45;283.45;283.43;283.44;283.42;283.38;283.21;282.90;282.60;282.30;281.87;281.47;281.10;280.62;280.09;279.58;278.93;278.31;277.69;276.95;276.11;275.25;274.08;272.52;270.93;269.49;267.64;265.20;262.02;257.99;253.78;249.23;243.09;234.99;226.98;220.87
2019-05-24 01:00:00;283.45;283.48;283.47;283.41;283.32;283.22;283.17;283.11;283.03;282.87;282.58;282.33;282.10;281.80;281.44;281.11;280.70;280.24;279.78;279.16;278.55;277.99;277.31;276.43;275.58;274.42;272.88;271.17;269.75;267.75;265.45;262.26;258.24;253.91;249.39;243.22;235.15;227.10;220.72
2019-05-24 01:10:00;283.50;283.49;283.40;283.28;283.12;282.98;282.91;282.84;282.76;282.64;282.49;282.38;282.25;281.98;281.65;281.35;280.88;280.38;279.88;279.20;278.55;277.92;277.15;276.17;275.23;274.10;272.51;270.79;269.33;267.43;265.02;261.81;257.74;253.44;248.82;242.74;234.83;227.05;220.96
2019-05-24 01:20:00;283.36;283.39;283.38;283.36;283.31;283.24;283.22;283.20;283.17;283.04;282.78;282.53;282.25;281.88;281.51;281.14;280.69;280.17;279.68;279.04;278.44;277.81;277.12;276.28;275.46;274.33;272.83;271.17;269.74;267.85;265.42;262.21;258.09;253.81;249.25;243.07;234.84;226.75;220.66
2019-05-24 01:30:00;283.20;283.25;283.28;283.28;283.26;283.21;283.20;283.18;283.13;282.96;282.69;282.43;282.15;281.76;281.36;280.99;280.48;279.93;279.42;278.75;278.12;277.46;276.70;275.80;274.92;273.78;272.29;270.64;269.22;267.37;264.94;261.78;257.68;253.42;248.87;242.72;234.63;226.75;220.71
2019-05-24 01:40:00;283.01;283.06;283.09;283.09;283.08;283.05;283.04;283.02;282.98;282.83;282.57;282.35;282.11;281.74;281.37;281.03;280.54;280.02;279.52;278.87;278.23;277.56;276.79;275.88;275.00;273.85;272.32;270.70;269.27;267.34;264.92;261.67;257.61;253.31;248.81;242.68;234.65;226.71;220.57
2019-05-24 01:50:00;283.03;283.06;283.05;283.04;283.02;282.98;282.97;282.97;282.93;282.79;282.58;282.36;282.11;281.73;281.37;281.01;280.46;279.92;279.39;278.74;278.13;277.48;276.76;275.93;275.13;274.03;272.53;270.97;269.62;267.82;265.48;262.36;258.37;254.16;249.78;243.76;235.66;227.52;221.18
2019-05-24 02:00:00;282.89;282.92;282.93;282.93;282.93;282.90;282.91;282.91;282.90;282.76;282.53;282.31;282.00;281.59;281.22;280.86;280.35;279.83;279.33;278.72;278.18;277.54;276.84;275.97;275.15;274.06;272.58;270.90;269.53;267.60;265.13;261.86;257.77;253.48;248.91;242.79;234.51;226.53;220.66
2019-05-24 02:10:00;282.58;282.66;282.77;282.84;282.88;282.88;282.90;282.89;282.83;282.64;282.26;281.90;281.58;281.16;280.77;280.42;280.00;279.53;279.12;278.52;277.97;277.45;276.80;276.06;275.29;274.14;272.57;271.05;269.65;267.69;265.34;262.16;258.24;254.02;249.42;243.28;235.13;226.93;220.33
2019-05-24 02:20:00;282.72;282.77;282.79;282.77;282.72;282.67;282.66;282.65;282.64;282.51;282.26;282.08;281.87;281.54;281.19;280.87;280.43;279.91;279.42;278.81;278.23;277.64;276.93;276.09;275.25;274.11;272.53;270.84;269.43;267.42;264.97;261.75;257.60;253.28;248.77;242.62;234.55;226.51;220.35
2019-05-24 02:30:00;282.65;282.69;282.71;282.68;282.63;282.56;282.53;282.50;282.46;282.34;282.10;281.89;281.67;281.35;281.02;280.71;280.29;279.81;279.33;278.73;278.15;277.54;276.85;275.97;275.12;273.99;272.48;270.80;269.37;267.43;265.10;261.87;257.85;253.50;248.95;242.87;234.74;226.65;220.45
